titulo,artista,letra,url,ano,coletado_em,contagem_palavras,contagem_linhas
Só Tem Eu,Zé Felipe,"Cê tá achando que vai Não vai me esquecer não Eu ainda tô aí Dentro do seu coração Na foto que cê não apagou Na legenda que falava de amor Escuta teu coração, por favor Se não sou eu, vai ser quem O amor teu? Só você não percebeu Que só tem eu Se não sou eu, vai ser quem O amor teu? Só você não percebeu Que só tem eu Volta, pelo amor de Deus Na foto que cê não apagou Na legenda que falava dе amor Escuta seu coração, por favor Se não sou eu, vai sеr quem O amor teu? Só você não percebeu Que só tem eu Se não sou eu, vai ser quem O amor teu? Só você não percebeu Que só tem eu Volta, pelo amor de Deus Você sabe que eu te amo Ninguém te ama mais que eu Pode tentar me esquecer Mas o teu coração é meu Nem o brilho das estrelas Nem a Lua, nem o mar Nada disso se compara Ao amor que sei te dar E no toque do beat, é o Rafinha RSQVolta, pelo amor de Deus",https://www.letras.mus.br/ze-felipe/so-tem-eu/,2020.0,2025-09-30T19:03:39.769276,190,1
MINHA EX,Zé Felipe,"Coloca o capacete que lá vem pedrada Tentei ligar, mas eu tô bloqueado Um pouco chapado e pensando nela Minha intenção era fazer um estrago Mas pra todo o lado eu olho e vejo ela Peguei o cavalo, um litro de Dreher do lado Fui fumando meu cigarro, eta homem apaixonado Quando eu cheguei, já saquei o movimento O pau quebrando lá dentro, agora tá explicado Minha ex virou puta Só não viro cliente que eu não gosto de disputa Minha ex virou puta Só não viro cliente que eu não gosto de disputa, ui Agora, a capa da gaita Puxa o solo Hum, eita forrozão, ai Como que eu chamo, capa? (Zé Felipe)Tentei ligar, mas eu tô bloqueado Um pouco chapado e pensando nela Minha intenção era fazer um estrago Mas pra todo o lado eu olho e vejo ela Peguei o cavalo, um litro de Dreher do lado Fui fumando meu cigarro, eta homem apaixonado Quando eu cheguei, já saquei o movimento O pau quebrando lá dentro, agora tá explicado Minha ex virou puta Só não viro cliente que eu não gosto de disputa Minha ex virou puta Só não viro cliente que eu não gosto de disputa Minha ex virou puta Só não viro cliente que eu não gosto de disputa Minha ex virou puta Só não viro cliente que eu não gosto de disputa Isso não é uma crítica, é só uma história Pra tocar no paredão Zé Felipe Vai, chama",https://www.letras.mus.br/ze-felipe/minha-ex/,,2025-09-30T19:03:43.192870,245,1
Roça Em Mim (part. Ana Castela e Luan Pereira),Zé Felipe,"Elas gostam da minha voz no ouvido De sentir o meu cheiro, do love bandido Elas gostam de sentar no perigo Se envolve sem medo, sem pensar no risco Diz se apaixonar no caubói Vai com calma, bebê, depois do pré tem o pós Sabe que nós faz bem gostosin Eu chamei ela pra roça e ela me pediu assim Roça, roça em mim Roça, roça em mim Tira o chapéu e a bota e me bota gostosin Roça, roça em mim Roça, roça em mim Que hoje tu vira o olho galopando gostosin Roça, roça em mim Roça, roça em mim Tiro o chapéu e a bota e te boto gostosin Me bota, me bota, me bota gostosin Me bota, me bota, galopando gostosin Elas gosta da minha voz no ouvido De sentir o meu cheiro, do love bandido Elas gosta de sentar no perigo Se envolve sem medo, sem pensar no risco Diz se apaixonar no caubói Vai com calma, bebê, depois do pré tem o pós Sabe que nós faz bem gostosin Eu chamei ela pra roça e ela me pediu assim Roça, roça em mim Roça, roça em mim Tira o chapéu e a bota e me bota gostosin Roça, roça em mim Roça, roça em mim Que hoje tu vira o olho galopando gostosin Roça, roça em mim Roça, roça em mim Tiro o chapéu e a bota e te boto gostosin Me bota, me bota, me bota gostosin Me bota, me bota, galopando gostosin",https://www.letras.mus.br/ze-felipe/roca-em-mim-part-ana-castela-e-luan-pereira/,2023.0,2025-09-30T19:03:47.046501,250,1
Saudade de Você,Zé Felipe,"Só um olhar profundo traz de volta a minha paz O teu sorriso, meu mundo ficar sem, não sou capaz Sou louco por você, tente entender Que se eu respiro é por te amar Você me faz tão bem Me faz ir além Você me faz crescer, me faz sonhar Ai, saudade de você Vontade de te ver Eu necessito você aqui comigo Mas não queira duvidar O amor está no ar Ah, eu preciso, de novo teu sorriso Ai, saudade de você Vontade de te ver Eu necessito você aqui comigo Mas não queira duvidar O amor está no ar Ah, eu preciso, de novo teu sorriso, ai Sou louco por você, tente entender Que se eu respiro é por te amar Você me faz tão bem Me faz ir além Você me faz crescer, me faz sonhar Ai, saudade de você Vontade de te ver Eu necessito você aqui comigo Mas não queira duvidar O amor está no ar Ah, eu preciso, de novo teu sorriso Ai, saudade de você Vontade de te ver Eu necessito você aqui comigo Mas não queira duvidar O amor está no ar Ah, eu preciso, de novo teu sorriso, ai De novo teu sorriso, ai",https://www.letras.mus.br/ze-felipe/saudade-de-voce/,2014.0,2025-09-30T19:03:49.681764,203,1
José Ou Maria,Zé Felipe,"O exame já confirmou E marcou dois tracinhos Não existe mais dúvida, tá garantido Que o seu ventre vai gerar o nosso filho Avisei a família e até os vizinhos Os sintomas já começaram aparecer Tontura, enjoo, estresse E, sem perceber A barriguinha, de longe, já dá pra ver Tá cada vez mais linda Junto com você Prepara, que seu corpo vai se modificar Por dois agora vai ter que se alimentar Acordar na madruga vai virar rotina Apenas uma fase, um ciclo da vida Eu não vou sair do seu lado, não Dentro de você bate mais que um coração E a pergunta que não quer calar Carrinho ou boneca? José ou Maria? Eu não vou sair do seu lado, não Dentro de você bate mais que um coração E a pergunta que não quer calar Carrinho ou boneca? José ou Maria? Menino ou menina? Prepara, que seu corpo vai se modificar Por dois agora vai ter que se alimentar Acordar na madruga vai virar rotina Apenas uma fase, um ciclo da vida Eu não vou sair do seu lado, não Dentro de você bate mais que um coração E a pergunta que não quer calar Carrinho ou boneca? José ou Maria? Eu não vou sair do seu lado, não Dentro de você bate mais que um coração E a pergunta que não quer calar Carrinho ou boneca? José ou Maria? Menino ou menina?",https://www.letras.mus.br/ze-felipe/jose-ou-maria/,2020.0,2025-09-30T19:03:52.139130,235,1
Se Não Tivesse Ido,Zé Felipe,"E eu pensei que nunca ia te perder Mas tudo que vejo Faz lembrar você Espero outro dia, pra te ver aqui De um jeito tão carente Sorriso transparente Se agarrando em mim A vida vai passando e tudo é tão igual Um pranto no meu rosto É feito um temporal É o vinho que embriaga É o pão de cada dia Eu era tão feliz E juro, eu não sabia E nada é mais difícil que viver sem ti Sofrendo pela espera de te ver voltar O frio do meu corpo pergunta por ti E não sei onde estás Se não tivesse ido Eu era tão feliz A vida vai passando e tudo é tão igual Um pranto no meu rosto É feito um temporal É o vinho que embriaga É o pão de cada dia Eu era tão feliz E juro, eu não sabia E nada é mais difícil que viver sem ti Sofrendo pela espera de te ver voltar O frio do meu corpo pergunta por ti E não sei onde estás Se não tivesse ido Eu era tão feliz E nada é mais difícil que viver sem ti Sofrendo pela espera de te ver voltar O frio do meu corpo pergunta por ti E não sei onde estás Se não tivesse ido Eu era tão feliz",https://www.letras.mus.br/ze-felipe/se-nao-tivesse-ido/,2025.0,2025-09-30T19:03:54.559936,220,1
Malvada,Zé Felipe,"Bora, bora que hoje é dia Eu vou lançar a braba Chama as amiguinha que gosta da cachorrada Bora, bora que hoje é dia Eu vou lançar a braba Chama as amiguinha que gosta da cachorrada Sequência de botadona Na raba dessa malvada Sequência de botadona Na raba dessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser, pá, pá, pá Pá nessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada Bora, bora que hoje é dia Eu vou lançar a braba Chama as amiguinha que gosta da cachorrada Bora, bora que hoje é dia Eu vou lançar a braba Chama as amiguinha que gosta da cachorrada Sequência de botadona Na raba dessas malvada Sequência de botadona Na raba dessas malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada Ela só quer socadão, sentadinha e rebolada Vai ser pá, pá, pá Pá nessa malvada",https://www.letras.mus.br/ze-felipe/malvada/,2022.0,2025-09-30T19:03:57.221837,220,1
VOCÊ E SUA AMIGUINHA (part. MC Daniel),Luan Pereira,"(É o Falcão) (Luan Pereira)(Luan)Meia-noite, rua escura estacionei minha caminhonete Insulfilm 05, ninguém vê o que acontece Eu só te prometo que hoje a noite promete Aqui dentro cê sobe, aqui dentro cê desce Chama ela e vem Você e sua amiguinha quer andar de Dodge Ram? Você e sua amiguinha quer andar de Dodge Ram? Se sua mãe perguntar, cê fala que tá com o Luan Se sua mãe perguntar, cê fala que tá com o Luan Você e sua amiguinha quer andar de Dodge Ram? Você e sua amiguinha quer andar de Dodge Ram? Se sua mãe perguntar, cê fala que tá com o Falcão Se sua mãe perguntar, cê fala que tá com o Falcão(Olha o solinho, sai do chão)Meia-noite, rua escura estacionei minha caminhonete Insulfilm 05, ninguém vê o que acontece Eu só te prometo que hoje a noite promete Aqui dentro cê sobe, aqui dentro cê desce Chama ela e vem Você e sua amiguinha quer andar de Dodge Ram? Você e sua amiguinha quer andar de Dodge Ram? Se sua mãe perguntar, cê fala que tá com o Falcão Se sua mãe perguntar, cê fala que tá com o Falcão Você e sua amiguinha quer andar de Dodge Ram? Você e sua amiguinha quer andar de Dodge Ram? Se sua mãe perguntar, cê fala que tá com o Luan Se sua mãe perguntar, cê fala que tá com o Falcão(Se sua mãe perguntar, cê fala que tá com o Falcão)(Se sua mãe perguntar, cê fala que tá com o Luan)",https://www.letras.mus.br/luan-pereira/voce-e-sua-amiguinha-part-mc-daniel/,2025.0,2025-09-30T19:04:10.412492,256,1
NÃO ERA LOVE (part. Grelo e MC Tuto),Luan Pereira,"(É o Grelo)(É mais uma do LP) (2T)Linda, perfeitinha Jeito de menina de família Gata, gente fina Cara do amor da minha vida Levei ela pra conhecer meus pais Rolêzin no shopping de mão dada e tudo mais Até que um amigo chegou perguntando assim Quanto ela cobrou d'ocê? Ela fez duzentão pra mim (como assim?)Nem lá no tigrinho eu levei tanto golpe Eu me apaixonei pela mina do job Era só roça-roça e não era love Era só roça-roça e não era love Nem lá no tigrinho eu levei tanto golpe Eu me apaixonei pela mina do job Era só roça-roça, mas não era love Era só roça-roça, mas não era love(2T, LP) (é o Grelo)Levei ela pra conhecer meus pais Rolêzin no shopping de mão dada e tudo mais Até que um amigo chegou perguntando assim Quanto ela cobrou de você? Ela fez só mil pa mim (hehehehe)Nem lá no tigrinho eu levei tanto golpe Eu me apaixonei pela mina do job Era só roça-roça e não era love Era só roça-roça e não era love Nem lá no tigrinho eu levei tanto golpe Eu me apaixonei pela mina do job Era só roça-roça e não era love Era só roça-roça e não era love Era só roça-roça e não era love Era só roça-roça, roça, roça Era só roça-roça e não era love (roça, roça)Era só roça-roça e não era love(Pelo meno economizei uns cem, duzento, trezentos, quinhentos)(Economizei mais de mili e quinhentos real)",https://www.letras.mus.br/luan-pereira/nao-era-love-part-grelo-e-mc-tuto/,,2025-09-30T19:04:13.047140,247,1
DENTRO DA LAND ROVER (part. Felipe Amorim),Luan Pereira,"(Felipe Amorim) (Luan Pereira)Mina do cabelo que bate na bunda Essa fotinha ferrou minha postura Aí é loucura, cê não me ajuda Como que não gamo nesse? Tô passando aí Quando eu buzinar, cê sai pra nóis se divertir Cê não tem noção O que nóis vai fazer nem vai precisar de colchão Dentro da Land Rover Cê filma e põe no close Joga pra mim, faz pose Cê vai me ter só hoje Dentro da Land Rover Cê filma e põe no close Joga pra mim, faz pose Cê vai me ter só hoje Mete marcha, é hoje Mete marcha, é hoje Eu vou te macetar no banco da minha Discover Mete marcha, é hoje Mete marcha, é hoje Eu vou te macetar no banco da minha Discover(Fe-li-pe A-mo-rim)Tô passando aí Quando eu buzinar, cê sai pra nóis se divertir Cê não tem noção O que nóis vai fazer nem vai precisar de colchão Dentro da Land Rover Cê filma e põe no close Joga pra mim, faz pose Cê vai me ter só hoje Dentro da Land Rover Cê filma e põe no close Joga pra mim, faz pose Cê vai me ter só hoje Mete marcha, é hoje Mete marcha, é hoje Eu vou te macetar no banco da minha Discover Mete marcha, é hoje Mete marcha, é hoje(Eu vou te macetar no banco da minha Discover)(Fe-li-pe A-mo-rim)",https://www.letras.mus.br/luan-pereira/dentro-da-land-rover-part-felipe-amorim/,,2025-09-30T19:04:18.356324,231,1
FAZENDEIRO,Luan Pereira,"Pra você não esquecer(É mais uma do LP)Ela me viu passando na minha Dodge Ram Já correu me procurar no Instagram Curtiu minhas foto e falou que é minha fã Pelo jeito, ela tá querendo ahn Pelo jeito, ela tá querendo ahn Pelo jeito, ela tá querendo quem?(Fazendeiro)Ela se amarra num cowboy porque playboy não tem dinheiro(Fazendeiro)Ela quer minha pegada bruta com aroma de paieiro(Fazendeiro)Ela se amarra num cowboy porque playboy não tem dinheiro(Fazendeiro)Ela quer minha pegada bruta com aroma de paieiro Ela me viu passando na minha Dodge Ram Já correu me procurar no Instagram Curtiu minhas foto e falou que é minha fã Pelo jeito, ela tá querendo ahn Pelo jeito, ela tá querendo ahn Pelo jeito, ela tá querendo quem?(Fazendeiro)Ela se amarra num cowboy porque playboy não tem dinheiro(Fazendeiro)Ela quer minha pegada bruta com aroma de paieiro(Fazendeiro)Ela se amarra num cowboy porque playboy não tem dinheiro(Fazendeiro)Ela quer minha pegada bruta com aroma de paieiro E pra você não esquecer(É mais uma do LP)É mais uma do LPTrês, dois Joga a mão no céu, no céu, no céu e canta: Chama o fazendeiro Fazendeiro Ela se amarra num cowboy porque playboy não tem dinheiro(Fazendeiro) quem gostou, dá um grito!",https://www.letras.mus.br/luan-pereira/fazendeiro/,2025.0,2025-09-30T19:04:21.614591,201,1
ACHOU QUE EU IA SER TROUXA (part. Gustavo Mioto e Murilo Huff),Luan Pereira,"Cê viu que a minha foto sumiu? Bloqueei Cê viu que eu não te atendi? Recusei Se eu posso me tratar melhor do que você me trata Por que é que eu vou aceitar ser seu fim de balada Eu tô me libertando de você Eu nunca mais vou me submeter A ser tratado como lixo Como cê vem falar isso? Nossa, cê mudou demais! Cê achou que eu ia ser trouxa Por toda vida Que cê ia me ter na hora que queria Você não me pega nunca mais Aquele eu antigo morreu Não deu valor Perdeu Não deu valor Cê achou que eu ia ser trouxa Por toda vida Que cê ia me ter na hora que queria Você não me pega nunca mais Aquele eu antigo morreu Não deu valor Perdeu Não deu valor Perdeu",https://www.letras.mus.br/luan-pereira/achou-que-eu-ia-ser-trouxa-part-gustavo-mioto-e-murilo-huff/,2025.0,2025-09-30T19:04:25.620574,138,1
APOSTAR EM VOCÊ (part. Zé Felipe e MC Tuto),Luan Pereira,"É o LP, o Tuto e o Zé Felipe(É mais uma do LP)(2T)Eu te peguei na planta Investi em você maior grana Coisa de quem ama Eu não queria só levar você pra cama Eu te dei Gucci, eu te dei Prada E o que cê me deu? Nada, nada Eu te dei flores, i Phone na caixa E o que cê me deu? Gaia, gaia Ela me golpeou e me deixou na bad Levou o meu cartão, levou minha caminhonete Apostar em você é pior que apostar nas bet Apostar em você é pior que apostar nas bet Ela me golpeou e me deixou na bad Levou o meu cartão, levou minha caminhonete Apostar em você é pior que apostar nas bet Apostar em você é pior que apostar nas bet Esquece, esquece Ela é o pior golpe que tem na internet Esquece, esquece É o LP e o Tuto e o Zé Felipe(Ó de cá, mãozinha de um lado pro outro)(E só quem tá feliz faz barulho aí)Eu te dei Gucci, eu te dei Prada E o que cê me deu? Nada, nada Eu te dei flores, i Phone na caixa O que cê me deu? Gaia, gaia Ela me golpeou e me deixou na bad Levou o meu cartão, levou minha caminhonete Apostar em você é pior que apostar nas bet Apostar em você é pior que apostar nas bet Ela me golpeou e me deixou na bad Levou o meu cartão, levou minha caminhonete Apostar em você é pior que apostar nas bet Apostar em você é pior que apostar nas bet Esquece, esquece Ela é o pior golpe que tem na internet Esquece, esquece É o LP e o Tuto e o Zé Felipe",https://www.letras.mus.br/luan-pereira/apostar-em-voce-part-ze-felipe-e-mc-tuto/,2025.0,2025-09-30T19:04:28.897235,289,1
UM PALMO (part. Léo Foguete),Luan Pereira,"O erro do solteiro é Não deixar a fila andar pra frente O erro do solteiro é Trazer o passado pro presente Não parei de seguir você Não parei de curtir suas coisas Tô sempre online, é só querer O que é que tem a gente se beijar sem roupa? Cê tem meu Instagram, sabe que eu sou seu fã E quando cê me manda uns áudio proibido Saio que nem louco, cortando o giro Meu paraíso é a um palmo do seu umbigo Cê tem meu Instagram, sabe que eu sou seu fã E quando cê me manda uns áudios proibidos Saio que nem louco, cortando o giro Meu paraíso é a um palmo do seu umbigo Não parei de seguir você Não parei de curtir suas coisas Tô sempre online, é só querer O que é que tem a gente se beijar sem roupa? Cê tem meu Instagram, sabe que eu sou seu fã E quando cê me manda uns áudios proibidos Saio que nem louco, cortando o giro Meu paraíso é a um palmo do seu umbigo Cê tem meu Instagram, sabe que eu sou seu fã E quando cê me manda uns áudio proibido Saio que nem louco, cortando o giro Meu paraíso é a um palmo do seu umbigo",https://www.letras.mus.br/luan-pereira/um-palmo-part-leo-foguete/,2025.0,2025-09-30T19:04:32.145614,214,1
DENTRO DA HILUX (part. MC Ryan SP e MC Daniel),Luan Pereira,"(LP, Tubarão, Falcão)Rolê de cidade de interior Hoje nóis não tá bom não, tá o mé Só copão e as vodca de sabor E as perversas de fivela e chapéu Hilucão, o sonzão, insulfilme pretão E elas na carroceria bate a bunda no chão Hilucão, o sonzão, insulfilme pretão E elas na carroceria Dentro da Hilux Ela movimenta no beat do tuts, tuts Vidro embaçando, ela roçando na fivela O pau torando e eu pegando ela O pau torando Dentro da Hilux Ela movimenta no beat do tuts, tuts Vidro embaçando, ela roçando na fivela O pau torando e eu pegando ela O pau torando Dentro da Hilux (Ram)(LP, Falcão, Tubarão)Rolê de cidade de interior Hoje nóis não tá bom não, tá o mé Só copão e as vodca de sabor E as perversas de fivela e chapéu Hilucão, o sonzão, insulfilme pretão Elas na carroceria bate a bunda no chão Hilucão, o sonzão, insulfilme pretão E elas na carroceria Dentro da Hilux Ela movimenta no beat do tuts, tuts Vidro embaçando, ela roçando na fivela O pau torando e eu pegando ela O pau torando Dentro da Hilux Ela movimenta no beat do tuts, tuts Vidro embaçando, ela roçando na fivela O pau torando e eu pegando ela O pau torando Dentro da Hilux (Ram)(LP, Falcão, Tubarão)(E pra você não esquecer, é mais uma do LP)",https://www.letras.mus.br/luan-pereira/dentro-da-hilux-part-mc-ryan-sp-e-mc-daniel/,2023.0,2025-09-30T19:04:35.260906,227,1
MOLETOM (part. Gustavo Mioto),Luan Pereira,"(E pra você não esquecer)(É mais uma do LP)Não tá dando certo, vamo terminar Vem aqui em casa as suas coisas buscar Aproveita e traz as minhas que ficaram aí também Mas quando chega aqui começa a chorar Pergunta: Tem certeza que quer terminar? Aí eu te abraço pra te consolar E do abraço encosta a boca Morde, tira a minha roupa, pega e me ama É toda vez a mesma coisa Depois de uma recaída, ela quer levar Meu moletom com ela, só pra eu ir lá na casa dela buscar Ela foi embora com meu moletom E, pra judiar, deixou o cheiro dela Na minha camiseta preta tem o perfume dela E agora eu nunca mais vou lavar ela Ela foi embora com meu coração E na cabeceira tem o brinco dela Cê vai voltar de novo e de novo vai esquecer Algum pertence seu pra vir aqui me ver É a desculpa perfeita Esquecer alguma coisa Pra eu não te esquecer E do abraço encosta a boca Morde, tira a minha roupa, pega e me ama É toda vez a mesma coisa Depois de uma recaída, ela quer levar Meu moletom com ela, só pra eu ir lá na casa dela buscar Ela foi embora com meu moletom E, pra judiar, deixou o cheiro dela Na minha camiseta preta tem o perfume dela E agora eu nunca mais vou lavar ela Ela foi embora com meu coração E na cabeceira tem o brinco dela Cê vai voltar de novo e de novo vai esquecer Algum pertence seu pra vir aqui me ver Ela foi embora com meu moletom E, pra judiar, deixou o cheiro dela Na minha camiseta preta tem o perfume dela E agora eu nunca mais vou lavar ela Ela foi embora com meu coração E na cabeceira tem o brinco dela Cê vai voltar de novo e de novo vai esquecer Algum pertence seu pra vir aqui me ver É a desculpa perfeita Esquecer alguma coisa Pra eu não te esquecer(Pra você não esquecer)",https://www.letras.mus.br/luan-pereira/moletom-part-gustavo-mioto/,2023.0,2025-09-30T19:04:38.998916,340,1
ELA PIROU NA DODGE RAM (part. MC Ryan SP),Luan Pereira,"Movimentando a mola da Ram Movimentando a mola da Ram Insulfilm preto esconde os amassos Nesse couro branco, na estrada de terra A bodona vai pulando (vai, vai, vai)Eu tô gostando dela galopando (vai, vai, vai)Eu tô gostando Então vai que ela disse que quer provar o meu mel Fetiche dela é o Tubarão de chapéu Tira minha fivela que eu te levo ao céu Tira minha fivela, vai Ela pirou na Dodge Ram Mordi aquele corpinho até de manhã Provou do peão e a blogueirinha virou fã Movimentando a mola da Ram Movimentando Ela pirou na Dodge Ram Peguei aquele corpinho até de manhã Provou do peão e a boiadeira virou fã Movimentando a mola da Ram Movimentando a mola da Ram, Ram Ram, Ram, Ram Movimentando a mola da Ram Movimentando a mola da Ram Insulfilm preto esconde os amassos Nesse couro branco, na estrada de terra A bodona vai pulando Eu tô gostando dela galopando Eu tô gostando (vai)Então vai, ela disse que quer provar meu mel Fetiche dela é peão de chapéu Tira minha fivela que eu te levo ao céu Tira minha fivela e vai Ela pirou na Dodge Ram Peguei aquele corpinho até de manhã Provou do peão e a boiadeira virou fã Movimentando a mola da Ram Movimentando a mola da Ram Ela pirou na Dodge Ram Mordi aquele corpinho até de manhã Provou do peão e a blogueirinha virou fã Movimentando a mola da Ram Movimentando a mola da Ram, Ram Ram, Ram, Ram Movimentando a mola da Ram Movimentando a mola da Ram",https://www.letras.mus.br/luan-pereira/ela-pirou-na-dodge-ram-part-mc-ryan-sp/,,2025-09-30T19:04:41.474124,262,1
O Prato do Dia,Tião Carreiro e Pardinho,"Sobre às margens de uma estrada Uma simples pensão existia A comida era tipo caseira E o frango caipira era o prato do dia Proprietário, homem de respeito Ali trabalhava com sua família Cozinheira era sua esposa E a garçonete era uma das filhas Foi chegando naquela pensão Um viajante já fora de hora Foi dizendo para a garçonete Me traga um frango, vou jantar agora Eu estou bastante atrasado Terminando eu já vou embora Ela então respondeu, num sorriso Mamãe tá de pé, pode crer, não demora Quando ela foi servir a mesa Delicada e com muito bom jeito Me desculpe, mas trouxe uma franga Talvez não esteja cozida direito O viajante foi lhe respondendo Pra mim franga crua talvez eu aceito Sendo uma igual a você Seja à qualquer hora também não enjeito Foi saindo de cabeça baixa Pra queixar ao seu pai a mocinha Minha filha, mate outra franga Pode temperar, porém não cozinha Vou levar esta franga na mesa Se bem que comigo a conversa é curtinha É a coisa que mais eu detesto Ver homem barbado fazendo gracinha Foi chegando o velho e dizendo Vim trazer o pedido que fez Quando o cara tentou recusar Já se viu na mira de um Schmidt inglês O negócio foi limpar o prato Quando o proprietário lhe disse cortês Nós estamos de portas abertas Pra servir a moda que pede o freguês",https://www.letras.mus.br/tiao-carreiro-e-pardinho/589541/,,2025-09-30T19:04:56.607235,234,1
Boi Soberano,Tião Carreiro e Pardinho,"Me alembro e tenho saudade do tempo que vai ficando Do tempo de boiadeiro que eu vivia viajando Eu nunca tinha tristeza, vivia sempre cantando Mês e mês cortando estrada no meu cavalo ruano Sempre lidando com gado, desde a idade de 15 anos Não me esqueço de um transporte, seiscentos bois cuiabanos No meio tinha um boi preto por nome de Soberano Na hora da despedida o fazendeiro foi falando Cuidado com este boi que nas guampas é leviano Este boi é criminoso, já me fez diversos danos Tocamos pelas estradas naquilo sempre pensando Na cidade de Barretos, na hora que eu fui chegando A boiada estourou, uai, só via gente gritando Foi mesmo uma tirania, na frente ia o Soberano No comércio da cidade as portas foram fechando Na rua tinha um menino, decerto estava brincando Quando ele viu que morria de susto foi desmaiando Coitadinho debruçou na frente do Soberano O Soberano parou, ai, em cima ficou bufando Rebatendo com o chifre os bois que vinham passando Naquilo o pai da criança de longe vinha gritando Se este boi matar meu filho, eu mato quem vai tocando E quando viu seu filho vivo e o boi por ele velando Caiu de joelho por terra e para Deus foi implorando Salvai meu anjo da guarda desse momento tirano Quando passou a boiada, o boi foi se retirando Veio o pai dessa criança, me comprou o Soberano Este boi salvou meu filho, ninguém mata o Soberano",https://www.letras.mus.br/tiao-carreiro-e-pardinho/80952/,1966.0,2025-09-30T19:05:00.135701,247,1
Rei do Gado,Tião Carreiro e Pardinho,Num bar de Ribeirão Preto Eu vi com meus olhos esta passagem Quando champanha corria a rodo No alto meio da grã-finagem Nisto chegou um peão Trazendo na testa o pó da viagem Pro garçom ele pediu uma pinga Que era pra rebater a friagem Levantou um almofadinha e falou pro dono Eu tenho má-fé Quando um caboclo que não se enxerga Num lugar deste vem pôr os pés Senhor que é o proprietário Deve barrar a entrada de qualquer E principalmente nessa ocasião Que está presente o Rei do Café Foi uma salva de palma Gritaram viva pro fazendeiro Quem tem bilhões de pés de cafés Por este rico chão brasileiro Sua safra é uma potência Em nosso mercado e no estrangeiro Portanto vejam que este ambiente Não é pra qualquer tipo rampeiro Com um modo bem cortês Responde o peão pra rapaziada Essa riqueza não me assusta Topo em aposta qualquer parada Cada pé desse café Eu amarro um boi da minha invernada E pra encerrar o assunto eu garanto Que ainda me sobra uma boiada Foi um silêncio profundo O peão deixou o povo mais pasmado Pagando a pinga com mil cruzeiro Disse ao garçom pra guardar o trocado Quem quiser meu endereço Que não se faça de arrogado É só chegar lá em Andradina E perguntar pelo Rei do Gado,https://www.letras.mus.br/tiao-carreiro-e-pardinho/67924/,1961.0,2025-09-30T19:05:02.754743,224,1
Pagode Em Brasília,Tião Carreiro e Pardinho,"Quem tem mulher que namora, quem tem burro empacador Quem tem a roça no mato, me chame que jeito eu dou Eu tiro a roça do mato, sua lavoura melhora E o burro empacador, eu corto ele de espora E a mulher namoradeira, eu passo o couro e mando embora Tem prisioneiro inocente no fundo de uma prisão Tem muita sogra encrenqueira e tem violeiro embrulhão Pro prisioneiro inocente, eu arranjo advogado E a sogra encrenqueira, eu dou de laço dobrado E os violeiro embrulhão com meus versos estão quebrado Bahia deu Rui Barbosa, Rio Grande deu Getúlio Em Minas deu Juscelino, de São Paulo eu me orgulho Baiano não nasce burro, gaúcho é o rei das coxilhas Paulista ninguém contesta, é um brasileiro que brilha Quero ver cabra de peito pra fazer outra Brasília No estado de Goiás, meu pagode está mandando O bazar do Valdomiro, em Brasília, é o soberano No repique da viola, balanceia o chão goiano Vou fazer a retirada e despedir dos paulistano Adeus, que eu já vou me embora, que Goiás tá me chamando",https://www.letras.mus.br/tiao-carreiro-e-pardinho/48904/,1961.0,2025-09-30T19:05:05.222238,180,1
A Mão do Tempo,Tião Carreiro e Pardinho,"Na solidão do meu peito O meu coração reclama Por amar quem está distante E viver com quem não ama Eu sei que você também Da mesma sina se queixa Querendo viver comigo Mas o destino não deixa Que bom se a gente pudesse arrancar do pensamento E sepultar a saudade na noite do esquecimento Mas a sombra da lembrança é igual a sombra da gente Pelos caminhos da vida Ela está sempre presente Vai lembrança e não me faça Querer um amor impossível Se o lembrar nos faz sofrer Esquecer é preferível Do que adianta querer bem Alguém que já foi embora É como amar uma estrela Que foge ao romper da aurora Arranque da nossa mente horas distantes vividas Longas estradas que um dia foram por nós percorridas Apague, com a mão do tempo, os nossos rastros deixados Como flores que secaram no chão do nosso passado",https://www.letras.mus.br/tiao-carreiro-e-pardinho/48894/,1977.0,2025-09-30T19:05:07.717038,149,1
